1.0649 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
7.0006 	INFO 	---START PARAMETERS---
7.0006 	INFO 	filename: SampleExperiment_d1-1-50-Nov_01_1658
7.0007 	INFO 	subject: 1
7.0007 	INFO 	session: 50
7.0007 	INFO 	date: Nov_01_1658
7.0007 	INFO 	ISI: 1.75
7.0007 	INFO 	choices: [1, 2, 3]
7.0007 	INFO 	fixCrossPos: [0, 0]
7.0007 	INFO 	fixCrossSize: 0.1
7.0008 	INFO 	fullScreen: True
7.0008 	INFO 	imageDir_neutral: Faces/neutral/
7.0008 	INFO 	imageDir_social: Faces/social/
7.0008 	INFO 	imageDir_threat: Faces/threat/
7.0008 	INFO 	imageSize: [0.8, 0.8]
7.0008 	INFO 	imageSuffix: .png
7.0008 	INFO 	nTrials: 3
7.0008 	INFO 	postStimDur: 1.0
7.0013 	INFO 	preStimDur: [0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9]
7.0013 	INFO 	promptDir: Text/
7.0014 	INFO 	promptFile_neutral: NeutralPrompts.csv
7.0014 	INFO 	promptFile_social: SocialPrompts.csv
7.0014 	INFO 	promptFile_threat: ThreatPrompts.csv
7.0014 	INFO 	promptImageSize: [1.2, 0.3]
7.0014 	INFO 	respAdvances: True
7.0014 	INFO 	respKeys: ['r', 'b', 'y', 'g']
7.0014 	INFO 	screenColor: (128, 128, 128)
7.0014 	INFO 	screenToShow: 0
7.0014 	INFO 	skipPrompts: False
7.0015 	INFO 	stimDur: 0.5
7.0015 	INFO 	tStartup: 1
7.0015 	INFO 	triggerKey: t
7.0015 	INFO 	---END PARAMETERS---
7.3973 	INFO 	Loaded monitor calibration from ['2021_02_22 10:21']
7.4002 	WARNING 	User requested fullscreen with size [800 600], but screen is actually [1920, 1080]. Using actual size
8.0505 	EXP 	Created win = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([128, 128, 128]), colorSpace='rgb255', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7ff731477c50>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7ff730ebf630>, multiSample=False, name='win', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=False, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
8.0506 	EXP 	win: mouseVisible = True
8.0538 	EXP 	Created fixCross = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=False, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=UNKNOWN, interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=UNKNOWN, lineWidth=3.0, name='fixCross', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
8.0541 	WARNING 	TextStim.alignHoriz is deprecated. Use alignText and anchorHoriz attributes instead
8.0823 	EXP 	Created topMsg = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='topMsg', opacity=1.0, ori=0.0, pos=array([0. , 0.5]), rgb=UNKNOWN, text='aaa', units='norm', win=Window(...), wrapWidth=1.5)
8.0824 	WARNING 	TextStim.alignHoriz is deprecated. Use alignText and anchorHoriz attributes instead
8.0843 	EXP 	Created bottomMsg = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='bottomMsg', opacity=1.0, ori=0.0, pos=array([ 0. , -0.5]), rgb=UNKNOWN, text='bbb', units='norm', win=Window(...), wrapWidth=1.5)
8.1334 	EXP 	Created ImageStimulus = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='Faces/threat/Woman19_neutral.png', interpolate=False, mask=None, maskParams=None, name='ImageStimulus', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.46296296, 0.46296296]), texRes=128, units='height', win=Window(...))
8.1725 	EXP 	topMsg: text = 'In this task, you will see images briefly flashed on the screen. Your job is to count the images in a “target” category and ignore the others. At the end, we will ask you how many target images you saw.'
8.1725 	EXP 	bottomMsg: text = 'In this run, please count all the angry faces. (Press ENTER to continue.)'
8.1725 	EXP 	Display Instructions1
9.1988 	DATA 	Keypress: return
9.2386 	EXP 	topMsg: text = 'Here are some examples of angry (left) and neutral (right) faces.'
9.2386 	EXP 	bottomMsg: text = 'Just before and after each image, there will be a cross in the middle of the screen. Please look directly at the cross and try not to blink during this period. (Press ENTER to continue.)'
9.2386 	EXP 	ImageStimulus: size = array([1.22037037, 0.25833333])
9.2386 	EXP 	ImageStimulus: image = 'Faces/sample_images/sample_threat.png'
9.2386 	EXP 	ImageStimulus: size = [1.2, 0.3]
9.2386 	EXP 	Display Instructions2
20.7028 	DATA 	Keypress: return
20.7195 	EXP 	topMsg: text = 'If you have any questions, please ask the experimenter now.'
20.7195 	EXP 	bottomMsg: text = 'WHEN YOU ARE READY TO BEGIN, press any button.'
20.7195 	EXP 	Display Instructions3
22.8895 	DATA 	Keypress: space
22.9048 	EXP 	topMsg: text = 'Waiting for scanner to start...'
22.9048 	EXP 	bottomMsg: text = "(Press 'T' to override.)"
22.9048 	EXP 	Display WaitingForScanner
25.1663 	DATA 	Keypress: t
25.1666 	EXP 	---START EXPERIMENT---
25.1776 	EXP 	Display Fixation
25.1795 	EXP 	Display Fixation
25.1808 	EXP 	Display Fixation
25.1865 	EXP 	Display Fixation
25.2003 	EXP 	Display Fixation
25.2177 	EXP 	Display Fixation
25.2333 	EXP 	Display Fixation
25.2502 	EXP 	Display Fixation
25.2669 	EXP 	Display Fixation
25.2834 	EXP 	Display Fixation
25.3002 	EXP 	Display Fixation
25.3170 	EXP 	Display Fixation
25.3333 	EXP 	Display Fixation
25.3507 	EXP 	Display Fixation
25.3667 	EXP 	Display Fixation
25.3836 	EXP 	Display Fixation
25.4001 	EXP 	Display Fixation
25.4167 	EXP 	Display Fixation
25.4333 	EXP 	Display Fixation
25.4498 	EXP 	Display Fixation
25.4666 	EXP 	Display Fixation
25.4836 	EXP 	Display Fixation
25.4999 	EXP 	Display Fixation
25.5166 	EXP 	Display Fixation
25.5331 	EXP 	Display Fixation
25.5493 	EXP 	Display Fixation
25.5660 	EXP 	Display Fixation
25.5838 	EXP 	Display Fixation
25.6001 	EXP 	Display Fixation
25.6169 	EXP 	Display Fixation
25.6334 	EXP 	Display Fixation
25.6501 	EXP 	Display Fixation
25.6668 	EXP 	Display Fixation
25.6834 	EXP 	Display Fixation
25.7004 	EXP 	Display Fixation
25.7170 	EXP 	Display Fixation
25.7335 	EXP 	Display Fixation
25.7507 	EXP 	Display Fixation
25.7669 	EXP 	Display Fixation
25.7835 	EXP 	Display Fixation
25.8001 	EXP 	Display Fixation
25.8177 	EXP 	Display Fixation
25.8336 	EXP 	Display Fixation
25.8505 	EXP 	Display Fixation
25.8674 	EXP 	Display Fixation
25.8842 	EXP 	Display Fixation
25.9006 	EXP 	Display Fixation
25.9172 	EXP 	Display Fixation
25.9338 	EXP 	Display Fixation
25.9504 	EXP 	Display Fixation
25.9671 	EXP 	Display Fixation
25.9828 	EXP 	Display Fixation
26.0007 	EXP 	Display Fixation
26.0171 	EXP 	Display Fixation
26.0338 	EXP 	Display Fixation
26.0503 	EXP 	Display Fixation
26.0666 	EXP 	Display Fixation
26.0836 	EXP 	Display Fixation
26.1004 	EXP 	Display Fixation
26.1169 	EXP 	Display Fixation
26.1337 	EXP 	Display Fixation
26.1503 	EXP 	Display Fixation
26.1669 	EXP 	Display Fixation
26.1838 	EXP 	Display Fixation
26.2004 	EXP 	Display Fixation
26.2170 	EXP 	Display Fixation
26.2335 	EXP 	Display Fixation
